text,optimism,pessimism,sadness,surprise
بس انت بتعرف بعدين لما بترجع تفكر و بتحس بالندم و تأنيب الضمير بس بيكون الوقت ده فات,0,1,1,0
قال تعالى: قل إن الأمر كله لله #راحة,1,0,0,0
#بوب_كورن\nابي بنت تذلني وتكسر عيني وتدعس علي وتخليني كلب مهان عند رجولها 😭❤️😩,0,0,1,0
هناك أرواح تنتظر النصر في بلد محارب تحت نظام ظالم لا يعرف طريق العدل سوريا لا تحزني ف فوق سمائك رب ينصر من ينصره 💔,1,0,1,0
ليس لنا في هذا الوطن إلا الحزن والحداد,0,1,1,0
للأسف أصبح الطلاق في مجتمعنامن أسهل الأمورفلايهمه مصلحة الأسرة ومصلحة الأطفال بقدرمايكون همه حرق قلب امرأة شاركته عمرها #قسوة,0,0,1,0
@jannat_hoda هههه والمشكل لي عندو ؛! مظاهرات واحتجاجات واعتقالات بالجملة في غليان من شهر,0,0,1,0
@q834k بهالرطوبه اخم واغسل ؟؟!!!!!!!!!  انفولو 😤,0,1,0,0
ياارب تكونوا سبب فرحة امي بالايفوون 🙏 😍 ياارب وفقني 💔 ٢٩ ابريل ٢ ١٥,1,0,0,0
تم تقديم #شكوى لدى #وزارة_النقل وتم إغلاق الشكوى دون تغيير في الموقع #جلاجل #سدير #المجمعة #جوي,0,0,1,0
مات الوفاء فلا رفد ولا طمع في الناس لم يبق إلا اليأس والجزع فاصبر على ثقة بالله وارض به فالله أكرم من يرجى ويتبع,1,1,1,0
أنا جبانة وبخاف جدا من الفشل لدرجة أني بكتب بس ع تويتر عشان متأكدة أن محدش هيقرء اللي أنا يكتبه,0,1,1,0
"إن أوربا لم تتمكن من دول الإسلام إلا حين أرهبتهم ب""غول التعصب"" حتى صار كل مسلم يتخاذل عن دينه خشية أن يتهم بالتعصب",0,0,1,0
#عيدكم_مبارك كلل عام وانتم بخير جميعا وعسى اعيادكم كلها فرح وسسعاده 💞 💌,1,0,0,0
سبحان من جعل #تكبيرات_العيد 🎈 🎊 🎉 🎈 مصدر #بهجة و #راحة للقلب بعد فراق #التراويح 💔 ~•,1,0,0,0
يارب خذني بعيداً عن كسرة الخاطر عن التعب عن هموم عابره وعن كل شي يخطف فرحتي..,0,0,1,0
افتح خزائن ذكرياتك شوف الصور هتلاقي قلبك يرتعش حب وشجن 😂 😂,1,0,0,0
جاء العيد متوشحا بذاك العلم ليقول لهم : ها هو جاءكم شهيدا قلا عيد للايتام #قسوة,0,0,1,0
صار عندي فوبيا من قرب حد والله.,0,1,1,0
تحليل المؤثرات واستيعاب تأثيرها واستجابتي و نظرتي للمؤثر و علاقة ذلك بأعراضي كل ذلك كان من الأخذ بأسباب العلاج #اكتئاب #قلق,0,0,1,0
ااه 😂 😂 مش عارفه فرحانين كده واول ما يصوموا يقرفونا نرفزة وعياط,0,1,0,0
تحب الصراحة ستذهب متعة الكرة والتشويق والجدالات ونقاشات مابعد اللقاء هدف أو لا تسلل أو لا ستصبح كالألة مع لعب ألي,0,1,1,0
طبقا للبرلمان الجديد \nانا بدور علي اسم لنفسي \nمعيش فلوس ادفع الغرامة 🤣🤣🤣ا\nطول عمري اقول \nانا مش انا يا دكتور 😠😠😠😠,0,1,0,0
مابتعملش خالص 😓 أنا غبيه ومتخلفه 😷 واستاهل إلى يجرالي 😡😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠,0,0,1,0
تقارير #شبيغل #الالمانية عن #الموصل موجعة حد الحقد الذي يفوق كل وصف!,0,0,1,0
شخص تموت عليه وم تقدر تفارقه\nبس هو يكرهك وم يبغاك ولا يطيق وجودك\nايش الحل في كذا حاله 😪 #حب #شوق #بوح #شعر #عتاب @illil___,0,0,1,0
اشفق على من يتمنى الموت ل نفسه من اجل موقف تافه اثار غضبه انصتوا ل هدوء { المقابر } لا اعتقد بأنكم جاهزون لها,0,0,1,0
إن كانت حال الأعرابي كما تقول فأجدر به أن يمسكها لوجه #الله تعالى خشية أن تؤذي غيره #تحايا,1,0,0,0
ليس هناك قسوة في الحياة أكثر من أن تجتمع الغربة والوحدة معا #الغربة #كربة 😒 😔,0,0,1,0
للأسف العكس صحيح مع احترامي لكن لو في تربية صح من البداية وبضمير مش حيحصل كل ده هو إهمال مع توقع إنه الطفل يبقى متربي من نفسه,0,1,0,0
ياشيخ الله يسعدك يعلم الله وانا صادق عاجز عن دفع اجار البيت وصاحب البيت أعطاني إنذار وآخر مهله يوم الأحد 0590262215,0,0,1,0
#اتمنى ان تاتي مفاجئةة سارةة تخرجني من بحر #احزاني 😔 😔 #ننوشةة,1,0,1,0
انتي جنه ف حد ذاتك 💟 انتي ذاتك شئ كبير 😍 انتي ضحكه ف وقت حزن 🤗 انتي وقت الشر خير 🌷 ⚘,1,0,0,0
فكرة إنك ممكن تصحى مـ النوم تلاقي اقرب الناس ليك اتغيّر وبقا حد تاني إنت متعرفوش ، دي مرعبة! :'')❤,0,0,1,0
لا حول ولا قوة الا بالله العلي العظيم ياناس اربطو #حزام_الامان الآن شفت حادث مروع على طريق الدمام عائلة بأطفال تناثرو من سيارتهم بوسط الطريق,0,0,1,0
هي أكبر من مجرد مباراة هي إهانة تاريخية لم يسبق لها مثيل لا تلوموا الخصوم إن كرهوا الهلال فقد أذاقهم مرارة الإذلال أنتهت السهرة 😑,0,0,1,0
(اني لأجد ريح يوسف) الثقة وحسن الظن بالله تحيل ليل الهموم والغموم والأحزان إلى أمل وتفاؤل فلا تيأس استبشر وثق بعطاء الله #صباح_التفاؤل,1,0,0,0
وإلى الأن أنا مش نادم ع الوقت المناسب إللي كنت ب إنتظاره وفات الأوان ومالحقت عليه أؤمن ب إنه لو مافاتني لاواجهت حسرة أشكره لتجاوزه عني,0,0,1,0
اخر حاجه كنت اتوقعه انك ليك يد في قتل ريحانه يا بشر 😥,0,0,1,1
@47mo__ @Official3ziz ايوالله غاليه واليوم غبار بس فكونا الله يرحم والديكم ماتركتونا نداوم من الزحمه 😡,0,0,1,0
يارب العوض اللي يرضينا عن كل لحظه ألم خيبه خوف استسلام,1,0,0,0
#سعودي_يناشدكم_بعد_احتراقه\n\nوش في الدنيا له عشر سنوات يناشد ولا من مجيب \n\nأسأل الله في علاه أن يسخر لك النفوس ويلين لك القلوب في مصابك,1,0,0,0
"في ضلوعي لك مدينه شعبها  ميت "" حنين "" إشتياق 💔 😩",0,0,1,0
اسوأ حاجة في العالم إنك تكون كسلان وفي نفس الوقت ذكي وعارف مصلحتك وبكده أنت اتزنقت بين الإرهاق وبين تأنيب الضمير,0,1,1,0
- شوق عظيم ل ليالي رمضان و روحانية رمضان فاللهم حسن البلاغ 💛 🌸 ',1,0,0,0
رساله لِ صاحبي:\nبالوقت اللي المسافه تفرق مابيني وبينك تأكد بإني بحزنك قبل فرحك بكون معاك انا السند لكِتفك.,1,0,0,0
المود مش حلْو خالصصصص😤.,0,1,1,0
ربي ارح فكر ابي وابعد عنه الهم والحزن وأسعده سعادة تبكي عينه منها ربي بشر ابي بخبر قريب يسعد قلبه وحقق احلامه وما هو شاغل فكره 💤 💗,1,0,0,0
من ثنايا قلب يلهث ..........بالدعاء \nجيت اهني صاحبي بشهررمضان \nوالزعل اللي بقلبي له ........قضى \nانطوت صفحة زعل ذاك ...الزمان,1,0,0,0
قالت لي #صديقة أنت #جميلة حين تبتسمي وهناك شخص يخشى أن تحزني كوني سعيدة ف #عيناك تصبح أجمل حين تفرحي وهاأنا #سعيدة بتطبيق نصيحتها 💕,1,0,0,0
اسألني عن الخبث أحدثك عن نفاق و غدر الأقارب,0,1,0,0
بالفرح و السعادة احتفلنا بقدوم العيد مع ٱطفالنا الغالين فرع جرمانا وٱطفال روضة مملكة النحل و رابطة الغوطة الشرقية ( فطر سعيد ),1,0,0,0
أكثر فتره بكيت فيها واكثر فتره قلت إني بخير وانا بالحقيقه مو بخير ابدا.,0,1,1,0
@ayloulbk و ماينوصف بالكلام ودك تدخلينه بقلبك عشان يشوف الوجع الي سببه لك,0,0,1,0
#اكرههك_اذا كذبت علي وانا عارف انك تكذب وتكمل الفلم علي طيب والله شعور يوجع 💔,0,0,1,0
من إفطار شركة هاي وأي السياحية بمحافظة قنا لغير القادرين وشكرا لكل من ساهم في فرحة الأيتام وغير القادرين,1,0,0,0
"ادام الله أعيادكم كثير من البشر تتألم واجمل شي بأنك بتتألم من الوحدة بالغربة والأجمل أنك سعيد من اجل اسعاد الناس الليلية عيد اتنين احباب """,1,0,0,0
خالص العزاء لكم ونود ان نرى بكاء ودموع حتى تخدرونا ونشارككم الحزن 🙏 🏻,0,0,1,0
اللي ميفرحش ليك متفرحش ليه و سيبك منه😂😂😂😂😂,1,0,0,0
يا بحر فينئ من الحزن كثر مافيك من حزن واوجاع وغياب وغرايب,0,1,1,0
#الهلع #القلق ثق بإنك بعد تناول الدواء سوف تندم ندم شديد على السنوات اللتي حرمت لذتها وحرمت اهلك منك,0,0,1,0
#سعيد_الرميثي_يمثلني \n\nنعم تمثلنا يا ولد داري گفو خويه بوشيخه \nكلنا نفتخر فيك ماعليك منهم طلع لمتخبي ههه  .. 🌷✨,1,0,0,0
- تتوهمين فلن تستطيعين البقاء إلى جانبي مدة يومين أنا رخو أزحف على الأرض انطوائي كئيب متذمر - وإن كنت مجرد جثة في العالم فأنا أحبك,0,1,1,0
ألا إلى الله المشتكى سوف يأتي عليكم يوم ينتقم منكم الأحرار شر انتقام,0,1,1,0
@Souhair_Alqaisi تستاهلي\n كل خير يا #فخرنااا💕💕\nوان شاء الله كل أيامك #سعادة وتنوري وتشرفي وين مابتكوني\n⚘⚘🌙,1,0,0,0
أنا على ثقة بأن كرم الله سيمطر علي فرحا فأنتظاري ماهو إلا سحابة اثقلها دعائي في النهاية ستمطر غيمة أحلامي 🌧,1,0,0,0
احتاج خلطه تطول الاجازه #كوكوكرر #خلطات #حوا #حزن #دموع #وداع,0,0,1,0
معنديش اي مانع من انك تيجي تكلميني و تحكيلي علي اللي مضيقك و اكيد هقف جنبك مهما كل اللي كان حصل بنا بس بلاش #خوف و بلاش #تردد 😉,1,0,0,0
#مطروح سحر الجمال  ايه أكثر مكان تحبه فى مطروح,1,0,0,0
#عبر_عن_الي_بقلبك مو كل شيء بالقلب ينقال _ او الحروف ما تكفي ولا تعبر عن الي بالقلب يمكن فرح او حزن او ألم او خيبة اشياء كثيره بهالقلب,1,0,1,0
#الاهلي_ذوب_اهن ثقوا بالاهلي وإذا تاهت بكم الثقة مع الاهلي ثقوا بالفرح الذي لا يعرف المضي في طريق إلا مع الاهلي 😴 💚 #مبروك الفوزز ياملوك,1,0,0,0
