text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Surprise,Joking
اغلاق المناطق محافظه كاجراء احترازي لحمايه المواطنين والمقيمين تفشي فيروس,Neutral,0,0,0,0,0,0,0,0,1,0,0
ايه اتوقع والسب انتشار فايروس كورونا,Negative,0,0,0,1,1,0,0,0,0,0,0
قله يجلس البيت واذا خرج الضروره يلبس القفاز الكمام نظام كورونا,Neutral,0,0,0,0,0,0,0,0,0,1,0
الحكومه خدت جارنا نازل بيبص لناس ويقولها واله العظيم مخدرات مش كورونا متخافوش,Joking,0,0,0,0,0,0,0,0,0,0,1
بدايه شهر كورونا ذابح مراته الجبل يستراله عليش ناوي,Negative,0,0,0,0,1,0,1,0,0,0,0
مستني العيال البضان هتنزل جالي كرونا هخ كدبه ابريل,Joking,0,0,0,0,0,0,0,0,0,0,1
الهم انا نشكو ضعف قوتنا وقله حيلتنا فمن بفرج عندك ياكريم,Positive,0,0,1,0,0,0,0,0,0,0,0
اسال ونسال اله يحفظك ويحفظها يحفظنا وجميع الناس كورونا شر,Positive,0,0,1,0,0,0,0,0,0,0,0
كورونا فيروس موجه لضرب اقتصاد اوروبا وامريكا وبدايه الصين كحاكم جديد لكوكب,Negative,0,0,0,0,0,0,0,1,0,0,0
الزواج مهر زوال كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
نسال اله يشفي الحالات المصابه بفيروس باذن اله فتره وتزول,Positive,0,0,1,0,0,0,0,0,0,0,0
وعفوا وعافيه الاهي تجلوا ضر ا تغشانا ان ندري,Positive,0,0,1,0,0,0,0,0,0,0,0
جدعان حاله كورونا منطقه منيه النصر حد يعرف ارقام البلاغ كام,Negative,0,0,0,0,1,0,0,0,0,0,0
عقله مل دور الخلوق المودب كورونا غيرته كورونا عرته قناع الحياء والادب,Negative,0,0,0,0,0,1,1,0,0,0,0
تخيل يجيلك كورونا تجوز دي تبقي ماساه اذن العالم شباب ملحقتش اتكاثر الدحيح,Joking,0,0,0,0,0,0,0,0,0,0,1
ظلمت الشابه يقطعني الره عندي بس البلاشير الخوخي لسه معترتش كورونا تمشي ونزل ندور,Joking,0,0,0,0,0,0,0,0,0,0,1
بصراحه سويت قايمه بالي اسمها مابعد كورونا شاء اله لاشخاص عدهم وبيكون حلو نقطه توقع منهم,Positive,1,0,0,0,0,0,0,0,0,0,0
بس الفتره هذه نار الاحداث الى صايره كورونا وحرب ودنيا يستر اله,Joking,0,0,0,0,0,0,0,0,0,0,1
عيونك فايروس كورونا قلبي صيني مايتحمل ها شرايكم انفع احب,Joking,0,0,0,0,0,0,0,0,0,0,1
الفل الناس مستخبيه كورونا وكمان طالعه نضاره,Joking,0,0,0,0,0,0,0,0,0,0,1
كورونا جاله مخه مش الريه علشان كده الاكسجين بيوصلش مظبوط لمخه,Joking,0,0,0,0,0,0,0,0,0,0,1
فيروس كورونا جالنا شويه,Negative,0,0,0,0,0,0,1,0,0,0,0
تحقت الموقع فعلا خيره جهاز مكافحه الكورونا يندريش ه,Joking,0,0,0,0,0,0,0,0,0,0,1
ايه اخبارك رشيد سمعت كورونا غزاك سلامتك,Neutral,0,0,0,0,0,0,0,0,0,1,0
مو كورونا فا اكتياب مخير الاثنين عزيزي الطالب,Joking,0,0,0,0,0,0,0,0,0,0,1
حالات كورونا جايه الامارات غلطانه القونه قالت ناس دبي ناس سواطه,Negative,0,0,0,0,0,0,1,0,0,0,0
راينا العجب وسنرى ان شاء اله الامان وانتهاء الوباء وسنحظى ان شاء اله بالرضوان,Positive,1,0,0,0,0,0,0,0,0,0,0
مشاهير الفلس ازمه كورونا صارو اعداء,Negative,0,0,0,0,0,0,1,0,0,0,0
وليه مش بيصرحوا توفي بالكورونا عيب حرام يعنى العالم كورونا مش احنا بس علشان نتكسف,Joking,0,0,0,0,0,0,0,0,0,0,1
مساكين السعودين جاهم الانفتاح شعوب العالم اسلمت كورونا توقيتها نذل,Joking,0,0,0,0,0,0,0,0,0,0,1
بس نتخرج الحجر الصحي شاء اله نوقف ونقط الكمامات بالهوا ونصو ر صوره جماعيه ونكتب كورونا دفعه,Positive,1,0,0,0,0,0,0,0,0,0,0
ستمر الايام باذن ال له وكانها لم تك ن,Positive,1,0,0,0,0,0,0,0,0,0,0
وصول ميات المجندين السعوديه ابناء الجنوب عدن مساله وقت وتظهر اصابات كورونا الجنوب,Negative,0,0,0,0,1,0,0,1,0,0,0
واله ازمه كورونا اثبت السعوديه الاولى عالميا النواحي ناحيه الانسانيه والي مو متفق كلامي يطلع برا تويتر,Positive,1,1,0,0,0,0,0,0,0,0,0
احنا عندنا حظر كورونا اعتقالات شغاله ناس بتختفي قولي الحمد له,Joking,0,0,0,0,0,0,0,0,0,0,1
عنيا بسلم ده هيجبلي كرونا واله,Joking,0,0,0,0,0,0,0,0,0,0,1
عملت ميوت لكلمه كورونا الاين عندي هيختفي,Joking,0,0,0,0,0,0,0,0,0,0,1
عاقل حاره قالوا وصل كورونا واله بس الكشوفات جاهزه الرجال ناوي يوزعه الغاز,Joking,0,0,0,0,0,0,0,0,0,0,1
عايزه كورونا تنتهي عشان نعمل حلقه محبه عشان وحشتوني اوي,Positive,1,0,0,0,0,0,0,0,0,0,0
الهم احفظ دول المسلمين والف قلوبهم,Positive,0,0,1,0,0,0,0,0,0,0,0
اقول كورونا يروح نبي نرجع لحياتنا نبي نبسط شوي,Negative,0,0,0,0,0,1,1,0,0,0,0
مجال ملابس مات مصر زمان بس كورنا اتخبر مش مات وبس بصدر العراق فخربت الدنيا,Negative,0,0,0,0,0,1,1,0,0,0,0
كرونا ماعد يميز الاعلام اله بعونه وعونا,Positive,0,0,1,0,0,0,0,0,0,0,0
فضلت مرعوبه وربي وقولت خلاص كورونا وقلت خلاص وصلت عندنا,Negative,0,0,0,0,1,0,0,0,0,0,0
الزياره لمصاب كورونا لشخص,Neutral,0,0,0,0,0,0,0,0,0,1,0
كثافه هونج كونج وسنغافوره اعلى بس احتواء كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
جايحه كورونا ستنتهي عاجلا ام اجلا وسيتشك ل عالم جديد علاقاته وتحالفاته وست رسم سياسات ت عد استراتيجيات تختلف سابقاته,Positive,1,0,0,0,0,0,0,0,0,0,0
تطبيق موعد,Neutral,0,0,0,0,0,0,0,0,1,1,0
جامعه جونز هوبكنز وفاه بالولايات المتحده كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
المطر ينزل ويسيل بالقاع ويمحي مسيله فايروس كورونا ويروح خوف الناس وتزين الاوضاع ونشوف ناس حذرهم جفونا,Positive,0,0,1,0,0,0,0,0,0,0,0
رايعه ابدعت انشهد باله ياليت كرونا يعقم قلوبهم يولمنا حبس الكلام الفم والحلق خوفا الندم,Positive,0,1,1,0,0,0,0,0,0,0,0
سلعتين لاهتم لارتفاع اسعارها اتمنى تصل ال لدخان والجراك المعسل,Neutral,0,0,0,0,0,0,0,0,0,1,0
العالم باكمله سيخرج كورونا وكانه خرج حرب عالميه,Positive,1,0,0,0,0,0,0,0,0,0,0
عيد ميلاد سعيد تستاهلي هديه توصلك تنتهي ازمه كورونا,Positive,1,0,0,0,0,0,0,0,0,0,0
كورونا وبلش شهر ايونك السخيفين ويجذبون ويقولك جذبه ابريل تبي اوريك ابريل,Negative,0,0,0,0,0,0,1,0,0,0,0
يارب يخلص كورونا عسب نقدر نعيد عدل,Negative,0,0,0,0,0,1,0,0,0,0,0
السعال العطس المصافحه تعد الاسباب الريسيه لانتقال وتفشي العدوى بفيروس كورونا كوفيد,Neutral,0,0,0,0,0,0,0,0,1,0,0
ازمه كورونا اشوف الناس صارو عاطفين بزياده رب ضاره نافعه طلع الحب,Joking,0,0,0,0,0,0,0,0,0,0,1
تو قلت شهر مش قلت خلوه حاله م س خش بحالتين كورونا معناها تفقدو الامل,Joking,0,0,0,0,0,0,0,0,0,0,1
قلبي قاعد انتظر الحظه يعلنون شفاء حاله كورونا بالعالم وانعدام المرض ونرجع لحياتنا الطبيعيه والروتين اليومي,Positive,1,0,0,0,0,0,0,0,0,0,0
افتح مطعم واعزم السياسين ذيولهم,Joking,0,0,0,0,0,0,0,0,0,0,1
لحظه شنو علاج كورونا السعوديه والعالم ماعنده اقول خرا,Negative,0,0,0,0,0,0,1,0,0,0,0
طيب كورونا اخاف اطلب ويجي المرض,Negative,0,0,0,0,1,0,0,0,0,0,0
الهم احفظ بلادكم شر ضر الهم ارفع فيروز كورونا انزل ورحمه,Positive,0,0,1,0,0,0,0,0,0,0,0
تخيلوا كورونا يختفي وقت الامتحانات باكل خفاش,Joking,0,0,0,0,0,0,0,0,0,0,1
الوفيات كورونا شخص العالم تخيل شهر ونص تقريبا عايشين حياتهم طبيعي اله يرحمنا برحمته,Negative,0,0,0,1,0,1,0,0,0,0,0
باقي تقريبا رمضان وازمه كورونا لحين مستمره واله ياخذ الصين ويحرقهم,Negative,0,0,0,0,0,1,1,0,0,0,0
تخيلو كرونا يختفي وقت الامتحانات باكل خفاش,Joking,0,0,0,0,0,0,0,0,0,0,1
ترمب عقار هيدروكسي كلوروكوين ينجح الاختبارات لعلاج كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
وبالنسبه لدول عبتقول كورونا دخلها طريق المعتمرين مالاحظهن الكاتب الغضنفر,Negative,0,0,0,0,0,0,1,0,0,0,0
سيدنا ادم نزلنا الدنيا بتفاحه والصينين حيخرجونا الدنيا بخفاشه,Negative,0,0,0,0,0,1,1,0,0,0,0
رب امر الدفاع يسمحولنا نروح نحلق,Positive,0,0,1,0,0,0,0,0,0,0,0
ادري يالغالي ماتقصر شلون كورونا معاكم عيالك يروحون المدرسه والا معطلين مثلنا,Neutral,0,0,0,0,0,0,0,0,0,1,0
ق ل ال ه ي ن ج يك م م ن ه ا و م ن ك ل ك ر ب,Positive,1,0,1,0,0,0,0,0,0,0,0
احسن اروح لانه المره الثانيه يقولنا حد جاي المجمع اعراض كورونا ينتظروا نتيجه الفحص,Negative,0,0,0,0,1,1,0,0,0,0,0
اله حيوانات تجول شوارع المدن اثناء انتشار فيروس,Neutral,0,0,0,0,0,0,0,0,0,1,0
حاله وفاه بكورونا تكتشف امريكا تفشي الوباء امر مخجل,Negative,0,0,0,0,0,1,1,0,0,0,0
ترا لسى مقهوره ميلادي احتفلت كورونا اهخ بس مين يعوضني هاليوم العظيم,Negative,0,0,0,0,0,1,0,0,0,0,0
اشتقنا حلو واله اشتقنا كورونا مفارقنا,Negative,0,0,0,0,1,1,0,0,0,0,0
اطباء التكميم كورونا يقوم حظكم حظ الديتول,Joking,0,0,0,0,0,0,0,0,0,0,1
عارفين مكنش كورونا او حاجه هيبقا التلات الاربع الى جاين ذهاب ربع نهايى دورى الابطال,Negative,0,0,0,0,0,1,0,0,0,0,0
حنا العايله يجينا كورونا والواحد الباقي سب دعوات الوالده,Negative,0,0,0,1,1,0,1,0,0,0,0
يخلص كورونا انخلص السمبوسه امي لفتها حق رمضان,Joking,0,0,0,0,0,0,0,0,0,0,1
امريكا بس عقوبات ايران ماسويت ويعمل الصناعه مرض كورونا وعقوبات العالم يعني امريكا يدعس الشرق الاوسط,Negative,0,0,0,0,0,0,0,1,0,0,0
عشان اخند سعيد عنتر ميزعلش حد مش هيجيبو كورنا فلاح,Joking,0,0,0,0,0,0,0,0,0,0,1
بسلامتي لايمسكني كورونا سرطان,Joking,0,0,0,0,0,0,0,0,0,0,1
والمحاكم معطله بامر فايروس كورونا والحل,Negative,0,0,0,0,0,0,1,0,0,0,0
جامعه جون هوبكنز حاله وفاه الولايات المتحده بفعل فيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
حفظ اله مصر واهلها شر كورونا شر خسيس قطر وقنواته,Negative,0,0,0,0,0,0,1,0,0,0,0
الحمد له طيبا مباركا اول حاله شفاء فايروس كورونا المستجد ليبيا,Positive,1,1,1,0,0,0,0,0,0,0,0
الحظر خلاها شعر بس ده مايمنعش ان شلتنا هتفرح انف الكورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
حفظ اله مصر واهلها شر كورونا شر خسيس قطر وقنواته,Positive,0,0,1,0,0,0,0,0,0,0,0
سب ارتفاع الوفيات المدينه مقارنه المناطق تقريبا وفيات كورونا بالملكه المدينه حالات,Neutral,0,0,0,0,0,0,0,0,1,1,0
وانت طبعا اهبل كفايه تصدق نتنياهو جالوا المزعومه كورونا,Negative,0,0,0,1,0,0,0,1,0,0,0
يارب عارف ميت غمر بتاعت حوارات مش بتاعت كورونا وعواصف,Negative,0,0,0,1,1,0,0,0,0,0,0
واضحه يعني دوله بالمنطقه كورونا وحنا نقول اله يزيدهم كورونا وذل واهانات,Negative,0,0,0,0,0,0,1,0,0,0,0
ولهانه عالناس تخلص كورونا بشوفه بلم ه ماعرفه,Positive,1,0,0,0,0,0,0,0,0,0,0
كورونا خلاني ارجع لودو غصب والمشكله اني حبيتها,Negative,0,0,0,0,0,1,0,0,0,0,0
مكن نقول بان فيروس كورونا بيطلع كذبه ابريل,Joking,0,0,0,0,0,0,0,0,0,0,1
المناطق,Neutral,0,0,0,0,0,0,0,0,0,1,0
اشرب زنجبيل زعتر شراب صحي يقوي مناعتك هالسوالف تقطك صخر ويطبع مركبك بحر كورونا وعوافي,Neutral,0,0,0,0,0,0,0,0,0,1,0
ازمه كورونا غيرت نظرتي العالم,Positive,1,1,0,0,0,0,0,0,0,0,0
عاجل التلفزيون العماني اغلاق المناطق بمحافظه كاجراء احترازي لحمايه تفشي فيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
يحصد ارواح شخصا الولايات المتحده بيوم حصيله قياسيه,Neutral,0,0,0,0,0,0,0,0,1,0,0
العبه جت برساله مدن ناس معزولين هضا موسه يحاول يرد يربطهم ينشر كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
عيونك فايروس كورونا قلبي صيني مايتحمل ها شرايكم انفع احب,Joking,0,0,0,0,0,0,0,0,0,0,1
الجماعه موضوع كورونا بلادنا مصداقيه سيستوه ياعطيكم وين ماشين بينا,Negative,0,0,0,0,0,0,1,0,0,0,0
حرامي نصاب الحين كورونا حطر لياخذ فلوسك ويسحب مو السعوديه انتبه,Negative,0,0,0,0,1,0,1,0,0,0,0
اله ازمه كورونا صرنا نخبز برا شفتي بس,Neutral,0,0,0,0,0,0,0,0,0,1,0
ربنا الشافي ازمه كورونا ازالت غطاء السلوفان الانساني الرقيق الشعب,Positive,1,0,1,0,0,0,0,0,0,0,0
الهم اصرف عنا الوباء والبلاء تصبحون خير,Positive,0,0,1,0,0,0,0,0,0,0,0
طب حوار التلات حالات كورونا بتوع البلد محدش يسلم عليا عشان مش هيبقي اكتياب ومرض,Joking,0,0,0,0,0,0,0,0,0,0,1
تخيل راجع عيان الخليج لامك وامك هات تمن العلاج الاول,Negative,0,0,0,0,0,0,1,0,0,0,0
السعوديه سب وجود فايروس,Joking,0,0,0,0,0,0,0,0,0,0,1
حاسه اني مبسوطه مفيش ناس الشغل كتير المكان هادي طول,Positive,1,0,0,0,0,0,0,0,0,0,0
عاجل جامعه جونز هوبكنز الامريكيه حصيله وفيات فيروس كورونا بالولايات المتحده تصل الى شخص ا,Neutral,0,0,0,0,0,0,0,0,1,0,0
